index,time_s,acc,vel,s,X,Y,Z,L_raw,L_trim,ux,uy,uz
457,0.228500000,0.000000000,100.000000000,15.180028967,84.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
458,0.229000000,0.000000000,100.000000000,15.230028967,84.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
459,0.229500000,0.000000000,100.000000000,15.280028967,84.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
460,0.230000000,0.000000000,100.000000000,15.330028967,84.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
461,0.230500000,0.000000000,100.000000000,15.380028967,84.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
462,0.231000000,0.000000000,100.000000000,15.430028967,84.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
463,0.231500000,0.000000000,100.000000000,15.480028967,84.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
464,0.232000000,0.000000000,100.000000000,15.530028967,84.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
465,0.232500000,0.000000000,100.000000000,15.580028967,84.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
466,0.233000000,0.000000000,100.000000000,15.630028967,84.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
467,0.233500000,0.000000000,100.000000000,15.680028967,84.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
468,0.234000000,0.000000000,100.000000000,15.730028967,84.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
469,0.234500000,0.000000000,100.000000000,15.780028967,84.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
470,0.235000000,0.000000000,100.000000000,15.830028967,84.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
471,0.235500000,0.000000000,100.000000000,15.880028967,84.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
472,0.236000000,0.000000000,100.000000000,15.930028967,84.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
473,0.236500000,0.000000000,100.000000000,15.980028967,83.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
474,0.237000000,0.000000000,100.000000000,16.030028967,83.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
475,0.237500000,0.000000000,100.000000000,16.080028967,83.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
476,0.238000000,0.000000000,100.000000000,16.130028967,83.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
477,0.238500000,0.000000000,100.000000000,16.180028967,83.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
478,0.239000000,0.000000000,100.000000000,16.230028967,83.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
479,0.239500000,0.000000000,100.000000000,16.280028967,83.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
480,0.240000000,0.000000000,100.000000000,16.330028967,83.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
481,0.240500000,0.000000000,100.000000000,16.380028967,83.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
482,0.241000000,0.000000000,100.000000000,16.430028967,83.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
483,0.241500000,0.000000000,100.000000000,16.480028967,83.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
484,0.242000000,0.000000000,100.000000000,16.530028967,83.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
485,0.242500000,0.000000000,100.000000000,16.580028967,83.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
486,0.243000000,0.000000000,100.000000000,16.630028967,83.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
487,0.243500000,0.000000000,100.000000000,16.680028967,83.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
488,0.244000000,0.000000000,100.000000000,16.730028967,83.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
489,0.244500000,0.000000000,100.000000000,16.780028967,83.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
490,0.245000000,0.000000000,100.000000000,16.830028967,83.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
491,0.245500000,0.000000000,100.000000000,16.880028967,83.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
492,0.246000000,0.000000000,100.000000000,16.930028967,83.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
493,0.246500000,0.000000000,100.000000000,16.980028967,82.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
494,0.247000000,0.000000000,100.000000000,17.030028967,82.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
495,0.247500000,0.000000000,100.000000000,17.080028967,82.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
496,0.248000000,0.000000000,100.000000000,17.130028967,82.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
497,0.248500000,0.000000000,100.000000000,17.180028967,82.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
498,0.249000000,0.000000000,100.000000000,17.230028967,82.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
499,0.249500000,0.000000000,100.000000000,17.280028967,82.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
500,0.250000000,0.000000000,100.000000000,17.330028967,82.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
501,0.250500000,0.000000000,100.000000000,17.380028967,82.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
502,0.251000000,0.000000000,100.000000000,17.430028967,82.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
503,0.251500000,0.000000000,100.000000000,17.480028967,82.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
504,0.252000000,0.000000000,100.000000000,17.530028967,82.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
505,0.252500000,0.000000000,100.000000000,17.580028967,82.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
506,0.253000000,0.000000000,100.000000000,17.630028967,82.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
507,0.253500000,0.000000000,100.000000000,17.680028967,82.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
508,0.254000000,0.000000000,100.000000000,17.730028967,82.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
509,0.254500000,0.000000000,100.000000000,17.780028967,82.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
510,0.255000000,0.000000000,100.000000000,17.830028967,82.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
511,0.255500000,0.000000000,100.000000000,17.880028967,82.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
512,0.256000000,0.000000000,100.000000000,17.930028967,82.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
513,0.256500000,0.000000000,100.000000000,17.980028967,81.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
514,0.257000000,0.000000000,100.000000000,18.030028967,81.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
515,0.257500000,0.000000000,100.000000000,18.080028967,81.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
516,0.258000000,0.000000000,100.000000000,18.130028967,81.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
517,0.258500000,0.000000000,100.000000000,18.180028967,81.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
518,0.259000000,0.000000000,100.000000000,18.230028967,81.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
519,0.259500000,0.000000000,100.000000000,18.280028967,81.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
520,0.260000000,0.000000000,100.000000000,18.330028967,81.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
521,0.260500000,0.000000000,100.000000000,18.380028967,81.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
522,0.261000000,0.000000000,100.000000000,18.430028967,81.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
523,0.261500000,0.000000000,100.000000000,18.480028967,81.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
524,0.262000000,0.000000000,100.000000000,18.530028967,81.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
525,0.262500000,0.000000000,100.000000000,18.580028967,81.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
526,0.263000000,0.000000000,100.000000000,18.630028967,81.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
527,0.263500000,0.000000000,100.000000000,18.680028967,81.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
528,0.264000000,0.000000000,100.000000000,18.730028967,81.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
529,0.264500000,0.000000000,100.000000000,18.780028967,81.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
530,0.265000000,0.000000000,100.000000000,18.830028967,81.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
531,0.265500000,0.000000000,100.000000000,18.880028967,81.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
532,0.266000000,0.000000000,100.000000000,18.930028967,81.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
533,0.266500000,0.000000000,100.000000000,18.980028967,80.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
534,0.267000000,0.000000000,100.000000000,19.030028967,80.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
535,0.267500000,0.000000000,100.000000000,19.080028967,80.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
536,0.268000000,0.000000000,100.000000000,19.130028967,80.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
537,0.268500000,0.000000000,100.000000000,19.180028967,80.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
538,0.269000000,0.000000000,100.000000000,19.230028967,80.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
539,0.269500000,0.000000000,100.000000000,19.280028967,80.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
540,0.270000000,0.000000000,100.000000000,19.330028967,80.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
541,0.270500000,0.000000000,100.000000000,19.380028967,80.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
542,0.271000000,0.000000000,100.000000000,19.430028967,80.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
543,0.271500000,0.000000000,100.000000000,19.480028967,80.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
544,0.272000000,0.000000000,100.000000000,19.530028967,80.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
545,0.272500000,0.000000000,100.000000000,19.580028967,80.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
546,0.273000000,0.000000000,100.000000000,19.630028967,80.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
547,0.273500000,0.000000000,100.000000000,19.680028967,80.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
548,0.274000000,0.000000000,100.000000000,19.730028967,80.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
549,0.274500000,0.000000000,100.000000000,19.780028967,80.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
550,0.275000000,0.000000000,100.000000000,19.830028967,80.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
551,0.275500000,0.000000000,100.000000000,19.880028967,80.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
552,0.276000000,0.000000000,100.000000000,19.930028967,80.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
553,0.276500000,0.000000000,100.000000000,19.980028967,79.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
554,0.277000000,0.000000000,100.000000000,20.030028967,79.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
555,0.277500000,0.000000000,100.000000000,20.080028967,79.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
556,0.278000000,0.000000000,100.000000000,20.130028967,79.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
557,0.278500000,0.000000000,100.000000000,20.180028967,79.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
558,0.279000000,0.000000000,100.000000000,20.230028967,79.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
559,0.279500000,0.000000000,100.000000000,20.280028967,79.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
560,0.280000000,0.000000000,100.000000000,20.330028967,79.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
561,0.280500000,0.000000000,100.000000000,20.380028967,79.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
562,0.281000000,0.000000000,100.000000000,20.430028967,79.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
563,0.281500000,0.000000000,100.000000000,20.480028967,79.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
564,0.282000000,0.000000000,100.000000000,20.530028967,79.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
565,0.282500000,0.000000000,100.000000000,20.580028967,79.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
566,0.283000000,0.000000000,100.000000000,20.630028967,79.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
567,0.283500000,0.000000000,100.000000000,20.680028967,79.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
568,0.284000000,0.000000000,100.000000000,20.730028967,79.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
569,0.284500000,0.000000000,100.000000000,20.780028967,79.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
570,0.285000000,0.000000000,100.000000000,20.830028967,79.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
571,0.285500000,0.000000000,100.000000000,20.880028967,79.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
572,0.286000000,0.000000000,100.000000000,20.930028967,79.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
573,0.286500000,0.000000000,100.000000000,20.980028967,78.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
574,0.287000000,0.000000000,100.000000000,21.030028967,78.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
575,0.287500000,0.000000000,100.000000000,21.080028967,78.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
576,0.288000000,0.000000000,100.000000000,21.130028967,78.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
577,0.288500000,0.000000000,100.000000000,21.180028967,78.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
578,0.289000000,0.000000000,100.000000000,21.230028967,78.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
579,0.289500000,0.000000000,100.000000000,21.280028967,78.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
580,0.290000000,0.000000000,100.000000000,21.330028967,78.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
581,0.290500000,0.000000000,100.000000000,21.380028967,78.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
582,0.291000000,0.000000000,100.000000000,21.430028967,78.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
583,0.291500000,0.000000000,100.000000000,21.480028967,78.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
584,0.292000000,0.000000000,100.000000000,21.530028967,78.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
585,0.292500000,0.000000000,100.000000000,21.580028967,78.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
586,0.293000000,0.000000000,100.000000000,21.630028967,78.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
587,0.293500000,0.000000000,100.000000000,21.680028967,78.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
588,0.294000000,0.000000000,100.000000000,21.730028967,78.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
589,0.294500000,0.000000000,100.000000000,21.780028967,78.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
590,0.295000000,0.000000000,100.000000000,21.830028967,78.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
591,0.295500000,0.000000000,100.000000000,21.880028967,78.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
592,0.296000000,0.000000000,100.000000000,21.930028967,78.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
593,0.296500000,0.000000000,100.000000000,21.980028967,77.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
594,0.297000000,0.000000000,100.000000000,22.030028967,77.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
595,0.297500000,0.000000000,100.000000000,22.080028967,77.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
596,0.298000000,0.000000000,100.000000000,22.130028967,77.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
597,0.298500000,0.000000000,100.000000000,22.180028967,77.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
598,0.299000000,0.000000000,100.000000000,22.230028967,77.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
599,0.299500000,0.000000000,100.000000000,22.280028967,77.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
600,0.300000000,0.000000000,100.000000000,22.330028967,77.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
601,0.300500000,0.000000000,100.000000000,22.380028967,77.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
602,0.301000000,0.000000000,100.000000000,22.430028967,77.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
603,0.301500000,0.000000000,100.000000000,22.480028967,77.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
604,0.302000000,0.000000000,100.000000000,22.530028967,77.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
605,0.302500000,0.000000000,100.000000000,22.580028967,77.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
606,0.303000000,0.000000000,100.000000000,22.630028967,77.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
607,0.303500000,0.000000000,100.000000000,22.680028967,77.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
608,0.304000000,0.000000000,100.000000000,22.730028967,77.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
609,0.304500000,0.000000000,100.000000000,22.780028967,77.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
610,0.305000000,0.000000000,100.000000000,22.830028967,77.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
611,0.305500000,0.000000000,100.000000000,22.880028967,77.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
612,0.306000000,0.000000000,100.000000000,22.930028967,77.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
613,0.306500000,0.000000000,100.000000000,22.980028967,76.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
614,0.307000000,0.000000000,100.000000000,23.030028967,76.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
615,0.307500000,0.000000000,100.000000000,23.080028967,76.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
616,0.308000000,0.000000000,100.000000000,23.130028967,76.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
617,0.308500000,0.000000000,100.000000000,23.180028967,76.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
618,0.309000000,0.000000000,100.000000000,23.230028967,76.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
619,0.309500000,0.000000000,100.000000000,23.280028967,76.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
620,0.310000000,0.000000000,100.000000000,23.330028967,76.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
621,0.310500000,0.000000000,100.000000000,23.380028967,76.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
622,0.311000000,0.000000000,100.000000000,23.430028967,76.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
623,0.311500000,0.000000000,100.000000000,23.480028967,76.465555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
624,0.312000000,0.000000000,100.000000000,23.530028967,76.415555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
625,0.312500000,0.000000000,100.000000000,23.580028967,76.365555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
626,0.313000000,0.000000000,100.000000000,23.630028967,76.315555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
627,0.313500000,0.000000000,100.000000000,23.680028967,76.265555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
628,0.314000000,0.000000000,100.000000000,23.730028967,76.215555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
629,0.314500000,0.000000000,100.000000000,23.780028967,76.165555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
630,0.315000000,0.000000000,100.000000000,23.830028967,76.115555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
631,0.315500000,0.000000000,100.000000000,23.880028967,76.065555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
632,0.316000000,0.000000000,100.000000000,23.930028967,76.015555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
633,0.316500000,0.000000000,100.000000000,23.980028967,75.965555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
634,0.317000000,0.000000000,100.000000000,24.030028967,75.915555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
635,0.317500000,0.000000000,100.000000000,24.080028967,75.865555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
636,0.318000000,0.000000000,100.000000000,24.130028967,75.815555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
637,0.318500000,0.000000000,100.000000000,24.180028967,75.765555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
638,0.319000000,0.000000000,100.000000000,24.230028967,75.715555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
639,0.319500000,0.000000000,100.000000000,24.280028967,75.665555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
640,0.320000000,0.000000000,100.000000000,24.330028967,75.615555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
641,0.320500000,0.000000000,100.000000000,24.380028967,75.565555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
642,0.321000000,0.000000000,100.000000000,24.430028967,75.515555503,100.000000000,0.000000000,100.000000000,99.911442334,-1.000000000,0.000000000,0.000000000
